"","mu1","mu2","choice","reward"
"4308",15,3,0,15
"4309",15,3,0,15
"4310",15,3,0,13
"4311",5,10,0,5
"4312",5,10,1,11
"4313",5,10,1,10
"4314",5,10,1,9
"4315",5,10,1,10
"4316",5,10,1,10
"4317",5,10,1,10
"4318",5,10,1,10
"4319",5,10,1,10
"4320",5,10,1,9
"4321",4,7,1,7
"4322",4,7,0,5
"4323",4,7,1,6
"4324",4,7,1,8
"4325",4,7,1,7
"4326",4,7,1,7
"4327",4,7,1,6
"4328",4,7,1,7
"4329",4,7,1,6
"4330",4,7,1,5
"4331",-3,-3,1,-4
"4332",-3,-3,0,-2
"4333",-3,-3,1,-3
"4334",-3,-3,0,-2
"4335",-3,-3,1,-4
"4336",-3,-3,0,-2
"4337",-3,-3,1,-3
"4338",-3,-3,0,-1
"4339",-3,-3,0,-5
"4340",-3,-3,0,-4
"4341",14,-7,1,-7
"4342",14,-7,0,13
"4343",14,-7,0,15
"4344",14,-7,0,14
"4345",14,-7,0,13
"4346",14,-7,0,16
"4347",14,-7,0,15
"4348",14,-7,0,14
"4349",14,-7,0,15
"4350",14,-7,0,14
"4351",-2,5,1,5
"4352",-2,5,0,-3
"4353",-2,5,1,6
"4354",-2,5,1,7
"4355",-2,5,1,4
"4356",-2,5,1,5
"4357",-2,5,1,6
"4358",-2,5,1,3
"4359",-2,5,1,4
"4360",-2,5,1,6
"4361",4,4,1,3
"4362",4,4,0,5
"4363",4,4,0,7
"4364",4,4,0,4
"4365",4,4,0,2
"4366",4,4,0,3
"4367",4,4,1,4
"4368",4,4,1,3
"4369",4,4,1,6
"4370",4,4,1,4
"4371",1,3,1,2
"4372",1,3,0,3
"4373",1,3,0,-1
"4374",1,3,1,3
"4375",1,3,1,3
"4376",1,3,1,4
"4377",1,3,1,4
"4378",1,3,1,3
"4379",1,3,1,4
"4380",1,3,1,2
"4381",1,-4,1,-5
"4382",1,-4,0,2
"4383",1,-4,0,3
"4384",1,-4,0,0
"4385",1,-4,0,0
"4386",1,-4,0,1
"4387",1,-4,0,0
"4388",1,-4,0,-1
"4389",1,-4,1,-3
"4390",1,-4,0,3
"4391",9,-2,1,-2
"4392",9,-2,0,10
"4393",9,-2,0,11
"4394",9,-2,0,7
"4395",9,-2,0,7
"4396",9,-2,0,9
"4397",9,-2,0,8
"4398",9,-2,0,10
"4399",9,-2,0,10
"4400",9,-2,0,10
"4401",8,8,1,8
"4402",8,8,0,8
"4403",8,8,0,7
"4404",8,8,1,8
"4405",8,8,1,8
"4406",8,8,1,7
"4407",8,8,0,9
"4408",8,8,0,8
"4409",8,8,0,9
"4410",8,8,0,9
"4411",2,-15,0,2
"4412",2,-15,1,-14
"4413",2,-15,0,4
"4414",2,-15,0,3
"4415",2,-15,0,2
"4416",2,-15,1,-17
"4417",2,-15,0,3
"4418",2,-15,0,3
"4419",2,-15,0,3
"4420",2,-15,0,2
"4421",-5,3,0,-4
"4422",-5,3,1,5
"4423",-5,3,1,3
"4424",-5,3,1,2
"4425",-5,3,1,3
"4426",-5,3,1,3
"4427",-5,3,1,3
"4428",-5,3,1,3
"4429",-5,3,1,2
"4430",-5,3,0,-3
"4431",-11,-1,1,-1
"4432",-11,-1,0,-11
"4433",-11,-1,1,-2
"4434",-11,-1,1,0
"4435",-11,-1,1,-1
"4436",-11,-1,1,-1
"4437",-11,-1,1,-2
"4438",-11,-1,1,0
"4439",-11,-1,1,0
"4440",-11,-1,1,-1
"4441",11,1,0,11
"4442",11,1,1,2
"4443",11,1,0,11
"4444",11,1,0,10
"4445",11,1,0,10
"4446",11,1,1,2
"4447",11,1,0,12
"4448",11,1,0,10
"4449",11,1,0,10
"4450",11,1,0,11
"4451",-9,-4,0,-8
"4452",-9,-4,1,-5
"4453",-9,-4,1,-5
"4454",-9,-4,1,-3
"4455",-9,-4,1,-4
"4456",-9,-4,1,-3
"4457",-9,-4,1,-5
"4458",-9,-4,1,-4
"4459",-9,-4,1,-3
"4460",-9,-4,1,-3
"4461",6,6,0,5
"4462",6,6,1,5
"4463",6,6,1,4
"4464",6,6,0,4
"4465",6,6,1,6
"4466",6,6,0,8
"4467",6,6,1,5
"4468",6,6,0,6
"4469",6,6,0,8
"4470",6,6,0,5
"4471",-1,4,1,6
"4472",-1,4,0,0
"4473",-1,4,1,4
"4474",-1,4,1,3
"4475",-1,4,1,4
"4476",-1,4,0,0
"4477",-1,4,1,4
"4478",-1,4,1,4
"4479",-1,4,1,4
"4480",-1,4,1,5
"4481",10,-3,0,9
"4482",10,-3,1,-3
"4483",10,-3,0,10
"4484",10,-3,0,10
"4485",10,-3,0,10
"4486",10,-3,0,11
"4487",10,-3,0,10
"4488",10,-3,0,11
"4489",10,-3,0,10
"4490",10,-3,0,11
"4491",0,10,0,-1
"4492",0,10,1,12
"4493",0,10,1,11
"4494",0,10,1,11
"4495",0,10,1,11
"4496",0,10,1,9
"4497",0,10,1,10
"4498",0,10,1,10
"4499",0,10,1,10
"4500",0,10,1,10
"4501",5,10,0,6
"4502",5,10,0,4
"4503",5,10,1,10
"4504",5,10,1,9
"4505",5,10,1,10
"4506",5,10,1,9
"4507",5,10,1,9
"4508",5,10,1,12
"4509",5,10,1,11
"4510",5,10,1,10
"4511",-4,-1,1,-2
"4512",-4,-1,0,-5
"4513",-4,-1,1,-2
"4514",-4,-1,1,0
"4515",-4,-1,1,0
"4516",-4,-1,1,-1
"4517",-4,-1,1,-1
"4518",-4,-1,1,0
"4519",-4,-1,1,-2
"4520",-4,-1,1,-2
"4521",0,8,0,0
"4522",0,8,1,7
"4523",0,8,1,9
"4524",0,8,1,6
"4525",0,8,1,8
"4526",0,8,1,8
"4527",0,8,1,9
"4528",0,8,1,9
"4529",0,8,1,7
"4530",0,8,1,8
"4531",-7,3,0,-8
"4532",-7,3,1,2
"4533",-7,3,1,3
"4534",-7,3,1,4
"4535",-7,3,1,2
"4536",-7,3,1,5
"4537",-7,3,1,5
"4538",-7,3,1,3
"4539",-7,3,1,4
"4540",-7,3,1,4
"4541",-2,-3,1,-2
"4542",-2,-3,0,-1
"4543",-2,-3,0,-1
"4544",-2,-3,0,-2
"4545",-2,-3,0,-1
"4546",-2,-3,1,-4
"4547",-2,-3,0,-2
"4548",-2,-3,0,-4
"4549",-2,-3,0,-2
"4550",-2,-3,0,-1
"4551",2,3,0,3
"4552",2,3,1,2
"4553",2,3,1,2
"4554",2,3,0,3
"4555",2,3,0,2
"4556",2,3,1,1
"4557",2,3,0,1
"4558",2,3,0,3
"4559",2,3,1,2
"4560",2,3,1,3
"4561",-9,4,0,-10
"4562",-9,4,1,2
"4563",-9,4,1,5
"4564",-9,4,1,3
"4565",-9,4,1,2
"4566",-9,4,1,3
"4567",-9,4,1,3
"4568",-9,4,1,4
"4569",-9,4,1,3
"4570",-9,4,1,4
"4571",5,6,1,5
"4572",5,6,0,7
"4573",5,6,0,5
"4574",5,6,1,8
"4575",5,6,1,7
"4576",5,6,1,5
"4577",5,6,1,7
"4578",5,6,0,7
"4579",5,6,0,4
"4580",5,6,0,6
"4581",1,-11,1,-12
"4582",1,-11,0,1
"4583",1,-11,0,2
"4584",1,-11,0,3
"4585",1,-11,0,1
"4586",1,-11,0,3
"4587",1,-11,0,0
"4588",1,-11,0,1
"4589",1,-11,0,2
"4590",1,-11,0,1
"4591",-11,-10,0,-9
"4592",-11,-10,1,-10
"4593",-11,-10,0,-10
"4594",-11,-10,0,-12
"4595",-11,-10,1,-12
"4596",-11,-10,1,-9
"4597",-11,-10,1,-11
"4598",-11,-10,0,-12
"4599",-11,-10,0,-11
"4600",-11,-10,0,-12
"4601",12,6,0,12
"4602",12,6,1,5
"4603",12,6,1,6
"4604",12,6,0,13
"4605",12,6,0,11
"4606",12,6,0,14
"4607",12,6,0,13
"4608",12,6,0,12
"4609",12,6,0,10
"4610",12,6,0,13
"4611",-4,-5,1,-3
"4612",-4,-5,0,-1
"4613",-4,-5,0,-1
"4614",-4,-5,0,-3
"4615",-4,-5,1,-4
"4616",-4,-5,0,-5
"4617",-4,-5,1,-6
"4618",-4,-5,0,-4
"4619",-4,-5,0,-4
"4620",-4,-5,0,-3
"4621",14,-8,0,14
"4622",14,-8,0,12
"4623",14,-8,0,13
"4624",14,-8,0,15
"4625",14,-8,0,14
"4626",14,-8,0,14
"4627",14,-8,0,15
"4628",14,-8,0,15
"4629",14,-8,0,13
"4630",14,-8,0,14
"4631",-15,9,1,8
"4632",-15,9,1,9
"4633",-15,9,0,-16
"4634",-15,9,1,8
"4635",-15,9,1,7
"4636",-15,9,1,10
"4637",-15,9,1,10
"4638",-15,9,1,10
"4639",-15,9,1,9
"4640",-15,9,1,9
"4641",3,7,1,6
"4642",3,7,0,7
"4643",3,7,0,2
"4644",3,7,1,6
"4645",3,7,1,6
"4646",3,7,1,7
"4647",3,7,1,9
"4648",3,7,1,6
"4649",3,7,1,6
"4650",3,7,1,7
"4651",-7,-8,1,-7
"4652",-7,-8,0,-8
"4653",-7,-8,1,-8
"4654",-7,-8,0,-7
"4655",-7,-8,0,-7
"4656",-7,-8,0,-6
"4657",-7,-8,0,-7
"4658",-7,-8,0,-8
"4659",-7,-8,0,-8
"4660",-7,-8,0,-7
"4661",-1,-10,1,-10
"4662",-1,-10,0,-2
"4663",-1,-10,1,-10
"4664",-1,-10,0,-1
"4665",-1,-10,0,-1
"4666",-1,-10,0,-1
"4667",-1,-10,0,-1
"4668",-1,-10,0,-1
"4669",-1,-10,0,-1
"4670",-1,-10,0,-1
"4671",-13,2,0,-11
"4672",-13,2,1,3
"4673",-13,2,1,3
"4674",-13,2,1,3
"4675",-13,2,1,2
"4676",-13,2,1,2
"4677",-13,2,1,3
"4678",-13,2,1,1
"4679",-13,2,1,0
"4680",-13,2,1,2
"4681",-3,-2,1,-1
"4682",-3,-2,0,-3
"4683",-3,-2,1,1
"4684",-3,-2,1,-3
"4685",-3,-2,1,-1
"4686",-3,-2,1,-3
"4687",-3,-2,1,-3
"4688",-3,-2,1,-3
"4689",-3,-2,1,-4
"4690",-3,-2,1,-3
"4691",9,-4,0,7
"4692",9,-4,0,8
"4693",9,-4,0,11
"4694",9,-4,0,9
"4695",9,-4,0,11
"4696",9,-4,0,10
"4697",9,-4,0,8
"4698",9,-4,0,7
"4699",9,-4,0,9
"4700",9,-4,0,9
"4701",13,2,1,3
"4702",13,2,1,2
"4703",13,2,1,4
"4704",13,2,1,2
"4705",13,2,1,1
"4706",13,2,1,3
"4707",13,2,1,4
"4708",13,2,1,3
"4709",13,2,1,3
"4710",13,2,1,5
"4711",-6,-5,1,-5
"4712",-6,-5,0,-6
"4713",-6,-5,0,-5
"4714",-6,-5,0,-6
"4715",-6,-5,0,-5
"4716",-6,-5,0,-4
"4717",-6,-5,0,-5
"4718",-6,-5,0,-5
"4719",-6,-5,0,-5
"4720",-6,-5,0,-6
"4721",-7,11,1,11
"4722",-7,11,1,10
"4723",-7,11,1,12
"4724",-7,11,1,11
"4725",-7,11,1,9
"4726",-7,11,1,10
"4727",-7,11,1,12
"4728",-7,11,1,11
"4729",-7,11,1,12
"4730",-7,11,1,9
"4731",0,9,1,8
"4732",0,9,1,8
"4733",0,9,1,9
"4734",0,9,1,10
"4735",0,9,1,10
"4736",0,9,1,9
"4737",0,9,1,9
"4738",0,9,1,8
"4739",0,9,1,10
"4740",0,9,1,9
"4741",4,3,1,3
"4742",4,3,1,4
"4743",4,3,1,2
"4744",4,3,1,3
"4745",4,3,1,3
"4746",4,3,1,3
"4747",4,3,1,3
"4748",4,3,1,3
"4749",4,3,1,2
"4750",4,3,1,3
"4751",8,-3,1,-2
"4752",8,-3,0,10
"4753",8,-3,0,8
"4754",8,-3,0,9
"4755",8,-3,0,7
"4756",8,-3,0,9
"4757",8,-3,0,8
"4758",8,-3,0,8
"4759",8,-3,0,8
"4760",8,-3,0,7
"4761",8,-12,1,-11
"4762",8,-12,0,9
"4763",8,-12,0,7
"4764",8,-12,0,8
"4765",8,-12,0,8
"4766",8,-12,0,8
"4767",8,-12,0,9
"4768",8,-12,0,8
"4769",8,-12,0,7
"4770",8,-12,0,8
"4771",-4,-5,1,-5
"4772",-4,-5,0,-4
"4773",-4,-5,1,-4
"4774",-4,-5,0,-5
"4775",-4,-5,1,-4
"4776",-4,-5,1,-4
"4777",-4,-5,1,-4
"4778",-4,-5,1,-5
"4779",-4,-5,1,-6
"4780",-4,-5,1,-5
"4781",-4,13,0,-4
"4782",-4,13,1,12
"4783",-4,13,1,13
"4784",-4,13,1,14
"4785",-4,13,1,13
"4786",-4,13,1,13
"4787",-4,13,1,12
"4788",-4,13,1,11
"4789",-4,13,1,11
"4790",-4,13,1,14
"4791",5,-15,1,-16
"4792",5,-15,0,6
"4793",5,-15,0,6
"4794",5,-15,0,4
"4795",5,-15,0,4
"4796",5,-15,0,4
"4797",5,-15,0,6
"4798",5,-15,0,6
"4799",5,-15,0,5
"4800",5,-15,0,4
"4801",0,-5,1,-4
"4802",0,-5,0,-1
"4803",0,-5,1,-6
"4804",0,-5,0,-2
"4805",0,-5,1,-4
"4806",0,-5,0,-1
"4807",0,-5,0,0
"4808",0,-5,0,1
"4809",0,-5,0,1
"4810",0,-5,0,1
"4811",8,-3,1,-4
"4812",8,-3,0,8
"4813",8,-3,0,7
"4814",8,-3,0,7
"4815",8,-3,0,8
"4816",8,-3,0,7
"4817",8,-3,0,8
"4818",8,-3,0,7
"4819",8,-3,0,8
"4820",8,-3,0,9
"4821",-1,6,0,-1
"4822",-1,6,1,6
"4823",-1,6,1,7
"4824",-1,6,1,7
"4825",-1,6,1,5
"4826",-1,6,1,8
"4827",-1,6,1,5
"4828",-1,6,1,5
"4829",-1,6,1,6
"4830",-1,6,1,8
"4831",-3,3,1,3
"4832",-3,3,1,5
"4833",-3,3,1,3
"4834",-3,3,1,2
"4835",-3,3,1,2
"4836",-3,3,1,5
"4837",-3,3,1,4
"4838",-3,3,1,4
"4839",-3,3,1,2
"4840",-3,3,1,5
"4841",7,16,0,8
"4842",7,16,0,7
"4843",7,16,0,6
"4844",7,16,0,5
"4845",7,16,0,7
"4846",7,16,0,8
"4847",7,16,0,9
"4848",7,16,0,9
"4849",7,16,0,6
"4850",7,16,0,8
"4851",-11,-5,1,-6
"4852",-11,-5,0,-13
"4853",-11,-5,1,-5
"4854",-11,-5,0,-10
"4855",-11,-5,1,-5
"4856",-11,-5,1,-5
"4857",-11,-5,1,-4
"4858",-11,-5,1,-5
"4859",-11,-5,1,-5
"4860",-11,-5,1,-5
"4861",-5,-8,0,-4
"4862",-5,-8,1,-8
"4863",-5,-8,0,-5
"4864",-5,-8,0,-6
"4865",-5,-8,0,-4
"4866",-5,-8,0,-5
"4867",-5,-8,0,-4
"4868",-5,-8,0,-5
"4869",-5,-8,0,-5
"4870",-5,-8,0,-8
"4871",-4,-4,0,-5
"4872",-4,-4,1,-4
"4873",-4,-4,1,-3
"4874",-4,-4,1,-5
"4875",-4,-4,1,-4
"4876",-4,-4,1,-5
"4877",-4,-4,1,-5
"4878",-4,-4,1,-4
"4879",-4,-4,1,-5
"4880",-4,-4,1,-3
"4881",-2,4,1,5
"4882",-2,4,1,2
"4883",-2,4,1,4
"4884",-2,4,1,3
"4885",-2,4,1,2
"4886",-2,4,1,3
"4887",-2,4,1,5
"4888",-2,4,1,5
"4889",-2,4,1,5
"4890",-2,4,1,5
"4891",-2,-6,0,0
"4892",-2,-6,1,-7
"4893",-2,-6,0,0
"4894",-2,-6,0,-3
"4895",-2,-6,0,-3
"4896",-2,-6,0,-3
"4897",-2,-6,0,-1
"4898",-2,-6,0,-1
"4899",-2,-6,0,-3
"4900",-2,-6,0,-4
"4901",4,-5,1,-4
"4902",4,-5,0,5
"4903",4,-5,0,5
"4904",4,-5,0,4
"4905",4,-5,0,4
"4906",4,-5,0,4
"4907",4,-5,0,4
"4908",4,-5,0,4
"4909",4,-5,0,4
"4910",4,-5,0,5
"4911",-4,3,0,-3
"4912",-4,3,1,3
"4913",-4,3,1,3
"4914",-4,3,1,4
"4915",-4,3,1,4
"4916",-4,3,1,4
"4917",-4,3,1,4
"4918",-4,3,1,2
"4919",-4,3,1,3
"4920",-4,3,1,2
"4921",10,7,1,6
"4922",10,7,1,8
"4923",10,7,1,6
"4924",10,7,1,6
"4925",10,7,1,8
"4926",10,7,1,5
"4927",10,7,1,6
"4928",10,7,1,9
"4929",10,7,1,7
"4930",10,7,1,7
"4931",-7,-7,1,-7
"4932",-7,-7,0,-6
"4933",-7,-7,1,-6
"4934",-7,-7,0,-5
"4935",-7,-7,0,-6
"4936",-7,-7,0,-4
"4937",-7,-7,0,-7
"4938",-7,-7,0,-8
"4939",-7,-7,0,-7
"4940",-7,-7,0,-7
"4941",12,-15,1,-15
"4942",12,-15,0,13
"4943",12,-15,0,11
"4944",12,-15,0,10
"4945",12,-15,0,12
"4946",12,-15,0,12
"4947",12,-15,0,11
"4948",12,-15,0,11
"4949",12,-15,0,12
"4950",12,-15,0,12
"4951",6,15,1,15
"4952",6,15,1,17
"4953",6,15,1,13
"4954",6,15,1,15
"4955",6,15,1,15
"4956",6,15,1,15
"4957",6,15,1,16
"4958",6,15,1,15
"4959",6,15,1,17
"4960",6,15,1,15
"4961",-6,2,1,2
"4962",-6,2,0,-8
"4963",-6,2,1,2
"4964",-6,2,1,2
"4965",-6,2,1,2
"4966",-6,2,1,1
"4967",-6,2,1,1
"4968",-6,2,1,2
"4969",-6,2,1,2
"4970",-6,2,1,3
"4971",-4,-11,1,-13
"4972",-4,-11,0,-5
"4973",-4,-11,0,-5
"4974",-4,-11,0,-3
"4975",-4,-11,0,-4
"4976",-4,-11,0,-4
"4977",-4,-11,0,-5
"4978",-4,-11,0,-5
"4979",-4,-11,0,-3
"4980",-4,-11,0,-4
"4981",3,6,1,6
"4982",3,6,1,4
"4983",3,6,1,6
"4984",3,6,1,6
"4985",3,6,1,6
"4986",3,6,1,7
"4987",3,6,1,6
"4988",3,6,1,5
"4989",3,6,1,6
"4990",3,6,1,6
"4991",10,5,1,6
"4992",10,5,1,6
"4993",10,5,1,5
"4994",10,5,1,5
"4995",10,5,1,5
"4996",10,5,1,6
"4997",10,5,1,5
"4998",10,5,1,6
"4999",10,5,1,6
"5000",10,5,1,4
"5001",2,0,0,2
"5002",2,0,0,2
"5003",2,0,1,-1
"5004",2,0,0,1
"5005",2,0,0,2
"5006",2,0,0,3
"5007",2,0,0,0
"5008",2,0,0,1
"5009",2,0,0,4
"5010",2,0,0,2
"5011",3,-2,0,3
"5012",3,-2,1,-2
"5013",3,-2,1,-2
"5014",3,-2,0,4
"5015",3,-2,0,2
"5016",3,-2,0,4
"5017",3,-2,0,3
"5018",3,-2,0,4
"5019",3,-2,0,4
"5020",3,-2,0,4
"5021",-7,7,1,9
"5022",-7,7,1,7
"5023",-7,7,1,7
"5024",-7,7,1,7
"5025",-7,7,0,-6
"5026",-7,7,1,5
"5027",-7,7,1,5
"5028",-7,7,1,5
"5029",-7,7,1,7
"5030",-7,7,1,9
"5031",4,11,1,12
"5032",4,11,0,5
"5033",4,11,1,12
"5034",4,11,1,10
"5035",4,11,0,4
"5036",4,11,1,11
"5037",4,11,1,10
"5038",4,11,1,13
"5039",4,11,1,11
"5040",4,11,1,12
"5041",-2,2,1,3
"5042",-2,2,0,-4
"5043",-2,2,1,4
"5044",-2,2,1,3
"5045",-2,2,1,2
"5046",-2,2,1,2
"5047",-2,2,1,2
"5048",-2,2,1,2
"5049",-2,2,1,-1
"5050",-2,2,1,2
"5051",-11,-8,1,-8
"5052",-11,-8,0,-12
"5053",-11,-8,1,-9
"5054",-11,-8,1,-10
"5055",-11,-8,0,-12
"5056",-11,-8,0,-10
"5057",-11,-8,1,-9
"5058",-11,-8,1,-8
"5059",-11,-8,1,-8
"5060",-11,-8,1,-9
"5061",-3,-2,1,-2
"5062",-3,-2,0,-3
"5063",-3,-2,1,-1
"5064",-3,-2,1,-2
"5065",-3,-2,0,-3
"5066",-3,-2,0,-2
"5067",-3,-2,1,-1
"5068",-3,-2,1,-1
"5069",-3,-2,1,-2
"5070",-3,-2,1,-3
"5071",-7,4,1,3
"5072",-7,4,0,-6
"5073",-7,4,1,5
"5074",-7,4,1,3
"5075",-7,4,1,3
"5076",-7,4,1,5
"5077",-7,4,1,6
"5078",-7,4,1,3
"5079",-7,4,1,4
"5080",-7,4,1,4
"5081",1,19,1,21
"5082",1,19,1,20
"5083",1,19,0,2
"5084",1,19,1,19
"5085",1,19,1,19
"5086",1,19,1,18
"5087",1,19,1,19
"5088",1,19,1,19
"5089",1,19,1,20
"5090",1,19,1,17
"5091",-11,-1,1,0
"5092",-11,-1,1,1
"5093",-11,-1,1,-2
"5094",-11,-1,0,-10
"5095",-11,-1,1,-1
"5096",-11,-1,1,0
"5097",-11,-1,1,0
"5098",-11,-1,1,0
"5099",-11,-1,1,0
"5100",-11,-1,1,-1
"5101",1,-14,1,-15
"5102",1,-14,0,0
"5103",1,-14,0,-1
"5104",1,-14,1,-14
"5105",1,-14,0,1
"5106",1,-14,0,1
"5107",1,-14,0,0
"5108",1,-14,0,0
"5109",1,-14,0,0
"5110",1,-14,0,1
"5111",-5,11,0,-5
"5112",-5,11,1,11
"5113",-5,11,1,11
"5114",-5,11,1,10
"5115",-5,11,1,9
"5116",-5,11,1,10
"5117",-5,11,1,11
"5118",-5,11,1,11
"5119",-5,11,1,12
"5120",-5,11,1,11
"5121",-7,-5,1,-6
"5122",-7,-5,0,-7
"5123",-7,-5,1,-4
"5124",-7,-5,1,-4
"5125",-7,-5,0,-7
"5126",-7,-5,0,-7
"5127",-7,-5,1,-4
"5128",-7,-5,1,-7
"5129",-7,-5,1,-4
"5130",-7,-5,1,-3
"5131",-3,7,1,10
"5132",-3,7,1,7
"5133",-3,7,1,7
"5134",-3,7,1,7
"5135",-3,7,1,8
"5136",-3,7,1,6
"5137",-3,7,1,7
"5138",-3,7,1,9
"5139",-3,7,1,6
"5140",-3,7,1,5
"5141",0,-20,1,-18
"5142",0,-20,0,1
"5143",0,-20,0,0
"5144",0,-20,0,0
"5145",0,-20,0,-1
"5146",0,-20,0,1
"5147",0,-20,0,1
"5148",0,-20,0,0
"5149",0,-20,0,1
"5150",0,-20,0,1
"5151",5,9,0,4
"5152",5,9,1,11
"5153",5,9,1,8
"5154",5,9,1,8
"5155",5,9,1,10
"5156",5,9,1,11
"5157",5,9,1,10
"5158",5,9,1,9
"5159",5,9,1,10
"5160",5,9,1,9
"5161",-17,8,1,5
"5162",-17,8,0,-17
"5163",-17,8,1,7
"5164",-17,8,1,8
"5165",-17,8,1,7
"5166",-17,8,1,7
"5167",-17,8,1,7
"5168",-17,8,1,10
"5169",-17,8,1,8
"5170",-17,8,1,6
"5171",9,2,1,3
"5172",9,2,0,8
"5173",9,2,0,8
"5174",9,2,0,10
"5175",9,2,0,8
"5176",9,2,0,9
"5177",9,2,0,10
"5178",9,2,0,9
"5179",9,2,0,10
"5180",9,2,0,10
"5181",1,-7,1,-6
"5182",1,-7,0,0
"5183",1,-7,0,1
"5184",1,-7,0,3
"5185",1,-7,0,0
"5186",1,-7,0,3
"5187",1,-7,0,1
"5188",1,-7,0,1
"5189",1,-7,0,0
"5190",1,-7,0,0
"5191",4,-5,0,5
"5192",4,-5,1,-3
"5193",4,-5,0,4
"5194",4,-5,0,4
"5195",4,-5,0,5
"5196",4,-5,0,3
"5197",4,-5,0,2
"5198",4,-5,0,6
"5199",4,-5,0,3
"5200",4,-5,0,5
"5201",8,8,0,9
"5202",8,8,1,8
"5203",8,8,0,8
"5204",8,8,1,10
"5205",8,8,0,9
"5206",8,8,1,7
"5207",8,8,0,7
"5208",8,8,1,6
"5209",8,8,0,9
"5210",8,8,1,7
"5211",0,-1,0,1
"5212",0,-1,1,-1
"5213",0,-1,0,-1
"5214",0,-1,1,-1
"5215",0,-1,0,0
"5216",0,-1,1,-2
"5217",0,-1,0,-1
"5218",0,-1,1,-2
"5219",0,-1,0,0
"5220",0,-1,0,0
"5221",-3,8,0,-1
"5222",-3,8,1,8
"5223",-3,8,0,-3
"5224",-3,8,1,8
"5225",-3,8,1,8
"5226",-3,8,1,8
"5227",-3,8,1,7
"5228",-3,8,1,6
"5229",-3,8,1,7
"5230",-3,8,1,7
"5231",-2,5,0,-2
"5232",-2,5,1,4
"5233",-2,5,0,-1
"5234",-2,5,1,5
"5235",-2,5,1,8
"5236",-2,5,1,3
"5237",-2,5,1,5
"5238",-2,5,1,5
"5239",-2,5,1,6
"5240",-2,5,1,6
"5241",11,-3,0,12
"5242",11,-3,1,-1
"5243",11,-3,0,10
"5244",11,-3,1,-2
"5245",11,-3,0,11
"5246",11,-3,0,13
"5247",11,-3,0,10
"5248",11,-3,0,12
"5249",11,-3,0,11
"5250",11,-3,0,12
"5251",18,10,0,19
"5252",18,10,1,10
"5253",18,10,0,17
"5254",18,10,1,10
"5255",18,10,0,20
"5256",18,10,0,18
"5257",18,10,0,18
"5258",18,10,0,18
"5259",18,10,0,19
"5260",18,10,0,19
"5261",3,2,0,2
"5262",3,2,1,3
"5263",3,2,0,4
"5264",3,2,1,3
"5265",3,2,0,2
"5266",3,2,1,2
"5267",3,2,0,3
"5268",3,2,0,4
"5269",3,2,0,4
"5270",3,2,0,1
"5271",-9,1,0,-8
"5272",-9,1,1,1
"5273",-9,1,0,-9
"5274",-9,1,1,2
"5275",-9,1,1,0
"5276",-9,1,1,1
"5277",-9,1,1,1
"5278",-9,1,1,1
"5279",-9,1,1,2
"5280",-9,1,1,0
"5281",21,9,0,20
"5282",21,9,1,8
"5283",21,9,0,24
"5284",21,9,1,9
"5285",21,9,0,21
"5286",21,9,0,21
"5287",21,9,0,22
"5288",21,9,0,22
"5289",21,9,0,22
"5290",21,9,0,22
"5291",11,14,0,11
"5292",11,14,1,13
"5293",11,14,0,12
"5294",11,14,1,15
"5295",11,14,0,11
"5296",11,14,1,15
"5297",11,14,1,16
"5298",11,14,1,13
"5299",11,14,1,13
"5300",11,14,1,15
"5301",-3,1,0,-3
"5302",-3,1,0,-3
"5303",-3,1,1,1
"5304",-3,1,1,1
"5305",-3,1,1,1
"5306",-3,1,1,3
"5307",-3,1,1,1
"5308",-3,1,1,-1
"5309",-3,1,1,3
"5310",-3,1,1,1
"5311",0,-5,0,2
"5312",0,-5,0,1
"5313",0,-5,1,-4
"5314",0,-5,1,-4
"5315",0,-5,0,0
"5316",0,-5,0,0
"5317",0,-5,0,1
"5318",0,-5,0,-1
"5319",0,-5,0,-1
"5320",0,-5,0,1
"5321",4,8,0,4
"5322",4,8,0,4
"5323",4,8,1,5
"5324",4,8,1,10
"5325",4,8,1,6
"5326",4,8,1,8
"5327",4,8,1,6
"5328",4,8,1,10
"5329",4,8,1,9
"5330",4,8,1,9
"5331",3,6,0,4
"5332",3,6,0,3
"5333",3,6,1,5
"5334",3,6,1,6
"5335",3,6,1,4
"5336",3,6,1,8
"5337",3,6,1,6
"5338",3,6,1,8
"5339",3,6,1,6
"5340",3,6,1,5
"5341",-9,-4,0,-10
"5342",-9,-4,0,-10
"5343",-9,-4,1,-4
"5344",-9,-4,1,-5
"5345",-9,-4,1,-6
"5346",-9,-4,0,-10
"5347",-9,-4,1,-3
"5348",-9,-4,1,-6
"5349",-9,-4,1,-5
"5350",-9,-4,1,-4
"5351",2,-16,0,2
"5352",2,-16,1,-16
"5353",2,-16,1,-17
"5354",2,-16,0,1
"5355",2,-16,0,2
"5356",2,-16,0,1
"5357",2,-16,0,2
"5358",2,-16,0,2
"5359",2,-16,0,1
"5360",2,-16,0,3
"5361",-8,22,0,-8
"5362",-8,22,0,-7
"5363",-8,22,1,22
"5364",-8,22,1,23
"5365",-8,22,1,22
"5366",-8,22,1,21
"5367",-8,22,1,21
"5368",-8,22,1,22
"5369",-8,22,1,23
